layer,neuron_idx,descriptor,pearson_rho
convs.1.sigmoid,130,includesElement__atomic_radius_rahm_max,0.640674123610348
convs.1.sigmoid,131,includesElement__atomic_radius_rahm_max,0.662744825007535
convs.1.sigmoid,132,includesElement__atomic_radius_rahm_max,0.63756648630505
convs.1.sigmoid,133,includesElement__atomic_radius_rahm_max,0.59472709349163
convs.1.sigmoid,134,includesElement__atomic_radius_rahm_max,0.6227510755299
convs.1.sigmoid,135,includesElement__atomic_radius_rahm_max,0.661235198518259
convs.1.sigmoid,136,includesElement__atomic_radius_rahm_max,0.655721704860219
convs.1.sigmoid,137,includesElement__atomic_radius_rahm_max,0.660290290277518
convs.1.sigmoid,138,includesElement__atomic_radius_rahm_max,0.631237643503642
convs.1.sigmoid,139,includesElement__atomic_radius_rahm_max,0.64977313931002
convs.1.sigmoid,140,includesElement__atomic_radius_rahm_max,0.657126544870868
convs.1.sigmoid,141,includesElement__atomic_radius_rahm_max,0.628639628590396
convs.1.sigmoid,142,includesElement__atomic_radius_rahm_max,0.668229512258458
convs.1.sigmoid,143,includesElement__atomic_radius_rahm_max,0.668572904596678
convs.1.sigmoid,144,includesElement__atomic_radius_rahm_max,0.651364529684906
convs.1.sigmoid,145,includesElement__atomic_radius_rahm_max,0.621009574830596
convs.1.sigmoid,146,includesElement__atomic_radius_rahm_max,0.646695394782325
convs.1.sigmoid,147,includesElement__atomic_radius_rahm_max,0.658938431574238
convs.1.sigmoid,148,includesElement__atomic_radius_rahm_max,0.652877520680952
convs.1.sigmoid,149,includesElement__atomic_radius_rahm_max,0.657621309063513
convs.1.sigmoid,150,includesElement__atomic_radius_rahm_max,0.623492551900804
convs.1.sigmoid,151,includesElement__atomic_radius_rahm_max,0.638616746001082
convs.1.sigmoid,152,includesElement__atomic_radius_rahm_max,0.652803112302458
convs.1.sigmoid,153,includesElement__atomic_radius_rahm_max,0.658057243846166
convs.1.sigmoid,154,includesElement__atomic_radius_rahm_max,0.620907394763859
convs.1.sigmoid,155,includesElement__atomic_radius_rahm_max,0.652936542243233
convs.1.sigmoid,156,includesElement__atomic_radius_rahm_max,0.653892017184479
convs.1.sigmoid,157,includesElement__atomic_radius_rahm_max,0.649724034558116
convs.1.sigmoid,159,includesElement__atomic_radius_rahm_max,0.654003094905941
convs.1.sigmoid,160,includesElement__atomic_radius_rahm_max,0.651568022787944
convs.1.sigmoid,161,includesElement__atomic_radius_rahm_max,0.659476815432607
convs.1.sigmoid,162,includesElement__atomic_radius_rahm_max,0.665154200946065
convs.1.sigmoid,163,includesElement__atomic_radius_rahm_max,0.643658296668809
convs.1.sigmoid,164,includesElement__atomic_radius_rahm_max,0.658219670645193
convs.1.sigmoid,165,includesElement__atomic_radius_rahm_max,0.61501829815333
convs.1.sigmoid,166,includesElement__atomic_radius_rahm_max,0.665518072847484
convs.1.sigmoid,167,includesElement__atomic_radius_rahm_max,0.657284121899347
convs.1.sigmoid,168,includesElement__atomic_radius_rahm_max,0.603189188922222
convs.1.sigmoid,169,includesElement__atomic_radius_rahm_max,0.634566926359262
convs.1.sigmoid,170,includesElement__atomic_radius_rahm_max,0.667961743519813
convs.1.sigmoid,171,includesElement__atomic_radius_rahm_max,0.658856080415244
convs.1.sigmoid,172,includesElement__atomic_radius_rahm_max,0.642925084115886
convs.1.sigmoid,173,includesElement__atomic_radius_rahm_max,0.629906235299816
convs.1.sigmoid,174,includesElement__atomic_radius_rahm_max,0.660600995300288
convs.1.sigmoid,175,includesElement__atomic_radius_rahm_max,0.604587813572335
convs.1.sigmoid,176,includesElement__atomic_radius_rahm_max,0.609677642949337
convs.1.sigmoid,177,includesElement__atomic_radius_rahm_max,0.621820606013151
convs.1.sigmoid,178,includesElement__atomic_radius_rahm_max,0.660828271189499
convs.1.sigmoid,179,includesElement__atomic_radius_rahm_max,0.664024293759697
convs.1.sigmoid,180,includesElement__atomic_radius_rahm_max,0.650101998489662
convs.1.sigmoid,181,includesElement__atomic_radius_rahm_max,0.643974915149478
convs.1.sigmoid,182,includesElement__atomic_radius_rahm_max,0.657392377887276
convs.1.sigmoid,183,includesElement__atomic_radius_rahm_max,0.640426295142597
convs.1.sigmoid,184,includesElement__atomic_radius_rahm_max,0.665796085901527
convs.1.sigmoid,185,includesElement__atomic_radius_rahm_max,0.631789835282952
convs.1.sigmoid,186,includesElement__atomic_radius_rahm_max,0.66197783916761
convs.1.sigmoid,187,includesElement__atomic_radius_rahm_max,0.644602285752916
convs.1.sigmoid,188,includesElement__atomic_radius_rahm_max,0.661391313772015
convs.1.sigmoid,189,includesElement__atomic_radius_rahm_max,0.656110583525252
convs.1.sigmoid,190,includesElement__atomic_radius_rahm_max,0.64078992288996
convs.1.sigmoid,191,includesElement__atomic_radius_rahm_max,0.646900136134348
convs.1.softplus2,40,includesElement__electronegativity_nagle_std,0.537369658694616
convs.1.softplus2,60,includesElement__electronegativity_allred-rochow_mean,0.513281992059052
convs.1.softplus2,113,includesElement__electronegativity_nagle_std,0.533775123414546
convs.1.softplus2,135,includesElement__electronegativity_nagle_std,0.511820778395196
convs.1.softplus2,181,includesElement__electronegativity_allred-rochow_mean,0.514042877632858
convs.1,1,includesElement__electronegativity_allred-rochow_mean,0.520433074557374
convs.1,12,includesElement__electronegativity_allred-rochow_mean,0.520387460839152
convs.1,28,includesElement__electronegativity_allred-rochow_mean,0.502359967590877
convs.1,40,includesElement__electronegativity_allred-rochow_mean,0.505355364704728
convs.1,47,includesElement__electronegativity_allred-rochow_mean,0.517020335127552
convs.1,50,includesElement__electronegativity_allred-rochow_mean,0.502631905214704
convs.1,75,includesElement__electronegativity_allred-rochow_mean,0.514097570577871
convs.1,131,includesElement__electronegativity_allred-rochow_mean,0.502284108507655
convs.1,176,includesElement__electronegativity_allred-rochow_mean,0.547043831518326
convs.1,182,includesElement__electronegativity_allred-rochow_mean,0.512478671308632
convs.1,185,includesElement__electronegativity_allred-rochow_mean,0.53396272295225
convs.2.bn2,38,includesElement__electronegativity_nagle_std,0.541278215961957
convs.2.fc_full,24,includesElement__electronegativity_allred-rochow_mean,0.5716867857187
convs.2.fc_full,36,includesElement__electronegativity_allred-rochow_mean,0.514598323747001
convs.2.fc_full,44,includesElement__electronegativity_allred-rochow_mean,0.547628651812774
convs.2.fc_full,52,includesElement__electronegativity_allred-rochow_mean,0.531941782876556
convs.2.fc_full,55,includesElement__electronegativity_allred-rochow_mean,0.523282026356237
convs.2.fc_full,64,includesElement__electronegativity_allred-rochow_mean,0.558228425796164
convs.2.fc_full,65,includesElement__electronegativity_allred-rochow_mean,0.570218179208231
convs.2.fc_full,70,includesElement__electronegativity_allred-rochow_mean,0.525301305158247
convs.2.fc_full,75,includesElement__electronegativity_allred-rochow_mean,0.537598224371377
convs.2.fc_full,80,includesElement__electronegativity_allred-rochow_mean,0.514654568195815
convs.2.fc_full,83,includesElement__electronegativity_allred-rochow_mean,0.509128934680025
convs.2.fc_full,89,includesElement__electronegativity_allred-rochow_mean,0.531995408997057
convs.2.fc_full,98,includesElement__electronegativity_gordy_max,0.50798948238033
convs.2.fc_full,132,includesElement__electronegativity_allred-rochow_mean,0.509333220887174
convs.2.fc_full,136,includesElement__electronegativity_allred-rochow_mean,0.55330906577552
convs.2.fc_full,139,includesElement__electronegativity_allred-rochow_mean,0.514736085410392
convs.2.fc_full,140,includesElement__electronegativity_allred-rochow_mean,0.508078812505067
convs.2.fc_full,141,includesElement__electronegativity_allred-rochow_mean,0.528991272567034
convs.2.fc_full,168,includesElement__electronegativity_allred-rochow_mean,0.543543016620525
convs.2.fc_full,176,includesElement__electronegativity_allred-rochow_mean,0.556174554425512
convs.2.fc_full,190,includesElement__electronegativity_allred-rochow_mean,0.570040712229205
convs.2.fc_full,225,includesElement__electronegativity_allred-rochow_mean,0.57309713525331
convs.2.fc_full,248,includesElement__electronegativity_allred-rochow_mean,0.525040493874131
convs.2.fc_full,277,includesElement__electronegativity_allred-rochow_mean,0.544527543164145
convs.2.fc_full,283,includesElement__electronegativity_allred-rochow_mean,0.527320196614894
convs.2.fc_full,284,includesElement__electronegativity_allred-rochow_mean,0.514694023234839
convs.2.fc_full,299,includesElement__electronegativity_allred-rochow_mean,0.524604982441699
convs.2.fc_full,301,includesElement__electronegativity_allred-rochow_mean,0.524239056984014
convs.2.fc_full,304,includesElement__electronegativity_allred-rochow_mean,0.502623835127003
convs.2.fc_full,308,includesElement__electronegativity_allred-rochow_mean,0.514926837464461
convs.2.fc_full,311,includesElement__electronegativity_allred-rochow_mean,0.553548676680754
convs.2.fc_full,314,includesElement__electronegativity_allred-rochow_mean,0.527263139674448
convs.2.fc_full,315,includesElement__electronegativity_allred-rochow_mean,0.554880862288493
convs.2.fc_full,318,includesElement__electronegativity_allred-rochow_mean,0.51150827403434
convs.2.fc_full,329,includesElement__electronegativity_allred-rochow_mean,0.542778783379863
convs.2.fc_full,342,includesElement__electronegativity_allred-rochow_mean,0.527420616469675
convs.2.fc_full,365,includesElement__electronegativity_gordy_max,0.5397145230734
convs.2.fc_full,372,includesElement__electronegativity_allred-rochow_mean,0.519142574523783
convs.2.fc_full,373,includesElement__electronegativity_allred-rochow_mean,0.507556995900211
convs.2.fc_full,374,includesElement__electronegativity_allred-rochow_mean,0.538466616476829
convs.2.softplus1,27,includesElement__electronegativity_allred-rochow_mean,0.546536870106437
convs.2.softplus1,42,includesElement__electronegativity_allred-rochow_mean,0.59917971868686
convs.2.softplus1,43,includesElement__electronegativity_allred-rochow_mean,0.504985744405237
convs.2.softplus1,52,includesElement__electronegativity_allred-rochow_mean,0.508418078504635
convs.2.softplus1,80,includesElement__en_allen_max,0.573588098812002
convs.2.softplus1,83,includesElement__electronegativity_nagle_std,0.530732854789916
convs.2.softplus1,111,includesElement__electronegativity_allred-rochow_mean,0.556057549035154
convs.2.softplus1,137,includesElement__electronegativity_allred-rochow_mean,0.546924656754685
convs.2.softplus1,160,includesElement__electronegativity_nagle_std,0.514783470933201
convs.2.softplus1,164,includesElement__electronegativity_allred-rochow_mean,0.594165298693074
convs.2.softplus1,168,includesElement__electronegativity_allred-rochow_mean,0.596762247958176
convs.2.softplus1,178,includesElement__electronegativity_allred-rochow_mean,0.53408417321743
convs.2.softplus2,2,includesElement__electronegativity_nagle_std,0.506512895640436
convs.2.softplus2,7,includesElement__electronegativity_nagle_std,0.562701914256906
convs.2.softplus2,14,includesElement__electronegativity_nagle_std,0.568366484796331
convs.2.softplus2,24,includesElement__electronegativity_nagle_std,0.500407418916571
convs.2.softplus2,30,includesElement__electronegativity_nagle_std,0.522616032182209
convs.2.softplus2,37,includesElement__electronegativity_nagle_std,0.519113665354968
convs.2.softplus2,50,includesElement__electronegativity_nagle_std,0.562175021331318
convs.2.softplus2,62,includesElement__electronegativity_nagle_std,0.589401643206344
convs.2.softplus2,78,includesElement__electronegativity_nagle_std,0.557463823847022
convs.2.softplus2,104,includesElement__electronegativity_nagle_std,0.526001862945187
convs.2.softplus2,110,includesElement__electronegativity_nagle_std,0.504956338870726
convs.2.softplus2,112,includesElement__electronegativity_nagle_std,0.501081887523455
convs.2.softplus2,120,includesElement__electronegativity_nagle_std,0.529698919048423
convs.2.softplus2,126,includesElement__electronegativity_nagle_std,0.533682270374957
convs.2.softplus2,128,includesElement__electronegativity_nagle_std,0.572231839754426
convs.2.softplus2,131,includesElement__electronegativity_nagle_std,0.592367873209123
convs.2.softplus2,166,includesElement__electronegativity_nagle_std,0.575953564702104
convs.2.softplus2,169,includesElement__electronegativity_nagle_std,0.52379072645923
convs.2.softplus2,179,includesElement__electronegativity_nagle_std,0.531101154451469
convs.2.softplus2,181,includesElement__electronegativity_nagle_std,0.550279423512738
convs.2.softplus2,191,includesElement__electronegativity_nagle_std,0.547035307973666
convs.2,0,includesElement__electronegativity_nagle_std,0.637888102499016
convs.2,3,includesElement__electronegativity_nagle_std,0.588187917581261
convs.2,6,includesElement__electronegativity_nagle_std,0.638764144804906
convs.2,14,includesElement__electronegativity_nagle_std,0.560239189558552
convs.2,23,includesElement__electronegativity_nagle_std,0.650813301820716
convs.2,24,includesElement__electronegativity_nagle_std,0.617142032479754
convs.2,27,includesElement__electronegativity_nagle_std,0.605530069438085
convs.2,30,includesElement__electronegativity_nagle_std,0.553022110081197
convs.2,31,includesElement__electronegativity_nagle_std,0.564251069751527
convs.2,38,includesElement__electronegativity_nagle_std,0.584927645792919
convs.2,41,includesElement__electronegativity_nagle_std,0.547115958679076
convs.2,42,includesElement__electronegativity_nagle_std,0.565792683994825
convs.2,45,includesElement__electronegativity_nagle_std,0.542693302169698
convs.2,48,includesElement__electronegativity_nagle_std,0.589717405742482
convs.2,53,includesElement__electronegativity_nagle_std,0.601962020621788
convs.2,58,includesElement__electronegativity_nagle_std,0.510825872005444
convs.2,61,includesElement__electronegativity_nagle_std,0.556823528507487
convs.2,62,includesElement__electronegativity_nagle_std,0.628753318601479
convs.2,66,includesElement__electronegativity_nagle_std,0.613166773402242
convs.2,69,includesElement__electronegativity_nagle_std,0.589727427916157
convs.2,73,includesElement__electronegativity_nagle_std,0.610698814630757
convs.2,75,includesElement__electronegativity_nagle_std,0.53102110505754
convs.2,76,includesElement__electronegativity_nagle_std,0.629812810453398
convs.2,77,includesElement__electronegativity_nagle_std,0.511567114299792
convs.2,79,includesElement__electronegativity_nagle_std,0.592634627274615
convs.2,83,includesElement__electronegativity_nagle_std,0.629367811247393
convs.2,87,includesElement__electronegativity_nagle_std,0.64662386862037
convs.2,89,includesElement__electronegativity_nagle_std,0.55622108506611
convs.2,93,includesElement__electronegativity_nagle_std,0.572965495792102
convs.2,94,includesElement__electronegativity_nagle_std,0.58435579111056
convs.2,95,includesElement__electronegativity_nagle_std,0.569115931890757
convs.2,96,includesElement__electronegativity_nagle_std,0.577501381249523
convs.2,97,includesElement__electronegativity_nagle_std,0.547219332092456
convs.2,98,includesElement__electronegativity_nagle_std,0.552599535144748
convs.2,105,includesElement__electronegativity_nagle_std,0.552807100823095
convs.2,106,includesElement__electronegativity_nagle_std,0.625055249508326
convs.2,108,includesElement__electronegativity_nagle_std,0.544541758333116
convs.2,120,includesElement__electronegativity_nagle_std,0.616013347052003
convs.2,125,includesElement__electronegativity_nagle_std,0.62884864849182
convs.2,129,includesElement__electronegativity_nagle_std,0.593027595093797
convs.2,131,includesElement__electronegativity_nagle_std,0.649614348885524
convs.2,132,includesElement__electronegativity_nagle_std,0.514349068461384
convs.2,136,includesElement__electronegativity_nagle_std,0.600379047748781
convs.2,137,includesElement__electronegativity_nagle_std,0.628980496045584
convs.2,141,includesElement__electronegativity_nagle_std,0.559231654491751
convs.2,142,includesElement__electronegativity_nagle_std,0.628252324016348
convs.2,145,includesElement__electronegativity_nagle_std,0.546432211908976
convs.2,147,includesElement__electronegativity_nagle_std,0.548671165706938
convs.2,148,includesElement__electronegativity_nagle_std,0.504688056539516
convs.2,149,includesElement__electronegativity_nagle_std,0.595126867132641
convs.2,151,includesElement__electronegativity_nagle_std,0.624839563020599
convs.2,154,includesElement__electronegativity_nagle_std,0.579244417648018
convs.2,156,includesElement__electronegativity_nagle_std,0.559337115154935
convs.2,158,includesElement__electronegativity_nagle_std,0.614317773642906
convs.2,159,includesElement__electronegativity_nagle_std,0.510896165540869
convs.2,164,includesElement__electronegativity_nagle_std,0.506811716313239
convs.2,168,includesElement__electronegativity_nagle_std,0.587167380569155
convs.2,169,includesElement__electronegativity_nagle_std,0.513861691199758
convs.2,172,includesElement__electronegativity_nagle_std,0.625690778512945
convs.2,174,includesElement__electronegativity_nagle_std,0.5940328656966
convs.2,179,includesElement__electronegativity_nagle_std,0.556113332307523
convs.2,180,includesElement__electronegativity_nagle_std,0.501960535308461
convs.2,187,includesElement__electronegativity_nagle_std,0.590769824421903
convs.2,188,includesElement__electronegativity_nagle_std,0.612002717133647
convs.3.bn1,64,includesElement__electronegativity_nagle_std,0.520298133540823
convs.3.fc_full,99,includesElement__electronegativity_nagle_std,0.535682996826663
convs.3.fc_full,140,includesElement__electronegativity_nagle_std,0.505267186533391
convs.3.fc_full,162,includesElement__electronegativity_nagle_std,0.513826554542273
convs.3.fc_full,203,includesElement__electronegativity_nagle_std,0.51849820854
convs.3.fc_full,214,includesElement__electronegativity_nagle_std,0.512888543577629
convs.3.fc_full,220,includesElement__electronegativity_nagle_std,0.575850408256428
convs.3.fc_full,319,includesElement__electronegativity_nagle_std,0.514012272002947
convs.3.fc_full,338,includesElement__electronegativity_nagle_std,0.539277778977961
convs.3.fc_full,342,includesElement__electronegativity_nagle_std,0.500252206243425
convs.3.fc_full,368,includesElement__electronegativity_nagle_std,0.514539015961382
convs.3.sigmoid,0,includesElement__atomic_radius_rahm_max,0.633624465746926
convs.3.sigmoid,1,includesElement__atomic_radius_rahm_max,0.616831778194604
convs.3.sigmoid,2,includesElement__atomic_radius_rahm_max,0.634076751020439
convs.3.sigmoid,3,includesElement__atomic_radius_rahm_max,0.62664919644254
convs.3.sigmoid,4,includesElement__atomic_radius_rahm_max,0.618289186878969
convs.3.sigmoid,5,includesElement__atomic_radius_rahm_max,0.575955184463604
convs.3.sigmoid,7,includesElement__atomic_radius_rahm_max,0.590726787761016
convs.3.sigmoid,8,includesElement__atomic_radius_rahm_max,0.639351232125955
convs.3.sigmoid,9,includesElement__atomic_radius_rahm_max,0.620449009274671
convs.3.sigmoid,10,includesElement__atomic_radius_rahm_max,0.617324721519281
convs.3.sigmoid,11,includesElement__atomic_radius_rahm_max,0.625718343079489
convs.3.sigmoid,12,includesElement__atomic_radius_rahm_max,0.635658339140727
convs.3.sigmoid,13,includesElement__atomic_radius_rahm_max,0.621889366916028
convs.3.sigmoid,14,includesElement__atomic_radius_rahm_max,0.598932325417041
convs.3.sigmoid,15,includesElement__atomic_radius_rahm_max,0.640823317432107
convs.3.sigmoid,16,includesElement__atomic_radius_rahm_max,0.618789190465949
convs.3.sigmoid,17,includesElement__atomic_radius_rahm_max,0.596514434879497
convs.3.sigmoid,18,includesElement__atomic_radius_rahm_max,0.634647757277656
convs.3.sigmoid,19,includesElement__atomic_radius_rahm_max,0.610427156231583
convs.3.sigmoid,20,includesElement__atomic_radius_rahm_max,0.605398117163968
convs.3.sigmoid,21,includesElement__atomic_radius_rahm_max,0.580824852556364
convs.3.sigmoid,22,includesElement__atomic_radius_rahm_max,0.632530243745254
convs.3.sigmoid,23,includesElement__atomic_radius_rahm_max,0.63752135895334
convs.3.sigmoid,24,includesElement__atomic_radius_rahm_max,0.625764816325809
convs.3.sigmoid,25,includesElement__atomic_radius_rahm_max,0.607103692882617
convs.3.sigmoid,26,includesElement__atomic_radius_rahm_max,0.623674515378855
convs.3.sigmoid,27,includesElement__atomic_radius_rahm_max,0.633413803788172
convs.3.sigmoid,28,includesElement__atomic_radius_rahm_max,0.634299655700796
convs.3.sigmoid,29,includesElement__atomic_radius_rahm_max,0.633139967532021
convs.3.sigmoid,30,includesElement__atomic_radius_rahm_max,0.618933908579679
convs.3.sigmoid,31,includesElement__atomic_radius_rahm_max,0.627799004404022
convs.3.sigmoid,32,includesElement__atomic_radius_rahm_max,0.636120686810736
convs.3.sigmoid,33,includesElement__atomic_radius_rahm_max,0.618157458035127
convs.3.sigmoid,34,includesElement__atomic_radius_rahm_max,0.629091151947202
convs.3.sigmoid,35,includesElement__atomic_radius_rahm_max,0.617716584988233
convs.3.sigmoid,36,includesElement__atomic_radius_rahm_max,0.612896268176727
convs.3.sigmoid,37,includesElement__atomic_radius_rahm_max,0.623780213021906
convs.3.sigmoid,38,includesElement__atomic_radius_rahm_max,0.625820924732158
convs.3.sigmoid,39,includesElement__atomic_radius_rahm_max,0.632413245628491
convs.3.sigmoid,40,includesElement__atomic_radius_rahm_max,0.630295430496301
convs.3.sigmoid,41,includesElement__atomic_radius_rahm_max,0.614821640595946
convs.3.sigmoid,42,includesElement__atomic_radius_rahm_max,0.629633995247389
convs.3.sigmoid,43,includesElement__atomic_radius_rahm_max,0.626464166574685
convs.3.sigmoid,44,includesElement__atomic_radius_rahm_max,0.637757344342507
convs.3.sigmoid,46,includesElement__atomic_radius_rahm_max,0.634743542979294
convs.3.sigmoid,47,includesElement__atomic_radius_rahm_max,0.61989904009616
convs.3.sigmoid,48,includesElement__atomic_radius_rahm_max,0.623478336712651
convs.3.sigmoid,49,includesElement__atomic_radius_rahm_max,0.551118141368061
convs.3.sigmoid,50,includesElement__atomic_radius_rahm_max,0.631395507572955
convs.3.sigmoid,51,includesElement__atomic_radius_rahm_max,0.627028932844245
convs.3.sigmoid,52,includesElement__atomic_radius_rahm_max,0.634234382911055
convs.3.sigmoid,53,includesElement__atomic_radius_rahm_max,0.629280595325994
convs.3.sigmoid,54,includesElement__atomic_radius_rahm_max,0.611294447837066
convs.3.sigmoid,55,includesElement__atomic_radius_rahm_max,0.625959757851756
convs.3.sigmoid,56,includesElement__atomic_radius_rahm_max,0.630366753541951
convs.3.sigmoid,57,includesElement__atomic_radius_rahm_max,0.633704757488951
convs.3.sigmoid,59,includesElement__atomic_radius_rahm_max,0.621603972060857
convs.3.sigmoid,60,includesElement__atomic_radius_rahm_max,0.613746019407877
convs.3.sigmoid,61,includesElement__atomic_radius_rahm_max,0.634159693159232
convs.3.sigmoid,62,includesElement__atomic_radius_rahm_max,0.630259980316423
convs.3.sigmoid,63,includesElement__atomic_radius_rahm_max,0.60465308254937
convs.3.sigmoid,64,includesElement__atomic_radius_rahm_max,0.622332068199016
convs.3.sigmoid,65,includesElement__atomic_radius_rahm_max,0.633417999649719
convs.3.sigmoid,66,includesElement__atomic_radius_rahm_max,0.636658492140896
convs.3.sigmoid,67,includesElement__atomic_radius_rahm_max,0.633164669907213
convs.3.sigmoid,68,includesElement__atomic_radius_rahm_max,0.628574427149259
convs.3.sigmoid,69,includesElement__atomic_radius_rahm_max,0.625491855753128
convs.3.sigmoid,70,includesElement__atomic_radius_rahm_max,0.622770749721404
convs.3.sigmoid,71,includesElement__atomic_radius_rahm_max,0.623941948240565
convs.3.sigmoid,72,includesElement__atomic_radius_rahm_max,0.61811923909827
convs.3.sigmoid,73,includesElement__atomic_radius_rahm_max,0.637120733945967
convs.3.sigmoid,74,includesElement__atomic_radius_rahm_max,0.624820437258809
convs.3.sigmoid,75,includesElement__atomic_radius_rahm_max,0.621572594251432
convs.3.sigmoid,76,includesElement__atomic_radius_rahm_max,0.606735568239735
convs.3.sigmoid,77,includesElement__atomic_radius_rahm_max,0.621406877878922
convs.3.sigmoid,78,includesElement__atomic_radius_rahm_max,0.63407058374211
convs.3.sigmoid,79,includesElement__atomic_radius_rahm_max,0.607845543677436
convs.3.sigmoid,80,includesElement__atomic_radius_rahm_max,0.626487171949158
convs.3.sigmoid,81,includesElement__atomic_radius_rahm_max,0.631558991575475
convs.3.sigmoid,82,includesElement__atomic_radius_rahm_max,0.605365697194571
convs.3.sigmoid,83,includesElement__atomic_radius_rahm_max,0.628146278250661
convs.3.sigmoid,84,includesElement__atomic_radius_rahm_max,0.62834714988783
convs.3.sigmoid,85,includesElement__atomic_radius_rahm_max,0.608455075724807
convs.3.sigmoid,86,includesElement__atomic_radius_rahm_max,0.63399637656042
convs.3.sigmoid,87,includesElement__atomic_radius_rahm_max,0.630419459220652
convs.3.sigmoid,88,includesElement__atomic_radius_rahm_max,0.621673200938696
convs.3.sigmoid,89,includesElement__atomic_radius_rahm_max,0.634537895471914
convs.3.sigmoid,90,includesElement__atomic_radius_rahm_max,0.620748027242102
convs.3.sigmoid,91,includesElement__atomic_radius_rahm_max,0.623598467561708
convs.3.sigmoid,92,includesElement__atomic_radius_rahm_max,0.63075708659623
convs.3.sigmoid,93,includesElement__atomic_radius_rahm_max,0.630741435173641
convs.3.sigmoid,94,includesElement__atomic_radius_rahm_max,0.62717490937706
convs.3.sigmoid,95,includesElement__atomic_radius_rahm_max,0.617636181041716
convs.3.sigmoid,96,includesElement__atomic_radius_rahm_max,0.62796660034994
convs.3.sigmoid,97,includesElement__atomic_radius_rahm_max,0.60659570711818
convs.3.sigmoid,98,includesElement__atomic_radius_rahm_max,0.631199470774517
convs.3.sigmoid,99,includesElement__atomic_radius_rahm_max,0.637954467001126
convs.3.sigmoid,100,includesElement__atomic_radius_rahm_max,0.623128130613943
convs.3.sigmoid,101,includesElement__atomic_radius_rahm_max,0.640275364517039
convs.3.sigmoid,102,includesElement__atomic_radius_rahm_max,0.6044357459816
convs.3.sigmoid,103,includesElement__atomic_radius_rahm_max,0.627054587057362
convs.3.sigmoid,104,includesElement__atomic_radius_rahm_max,0.617971246718824
convs.3.sigmoid,105,includesElement__atomic_radius_rahm_max,0.624557178092981
convs.3.sigmoid,106,includesElement__atomic_radius_rahm_max,0.632239919802621
convs.3.sigmoid,107,includesElement__atomic_radius_rahm_max,0.617231084993159
convs.3.sigmoid,108,includesElement__atomic_radius_rahm_max,0.588732900944825
convs.3.sigmoid,109,includesElement__atomic_radius_rahm_max,0.633559246051212
convs.3.sigmoid,110,includesElement__atomic_radius_rahm_max,0.572537376824923
convs.3.sigmoid,111,includesElement__atomic_radius_rahm_max,0.634086761652025
convs.3.sigmoid,112,includesElement__atomic_radius_rahm_max,0.620558787058175
convs.3.sigmoid,113,includesElement__atomic_radius_rahm_max,0.626765421460084
convs.3.sigmoid,114,includesElement__atomic_radius_rahm_max,0.631261028689794
convs.3.sigmoid,115,includesElement__atomic_radius_rahm_max,0.63061420255205
convs.3.sigmoid,116,includesElement__atomic_radius_rahm_max,0.620423923307872
convs.3.sigmoid,117,includesElement__atomic_radius_rahm_max,0.634571059743539
convs.3.sigmoid,118,includesElement__atomic_radius_rahm_max,0.636281651484819
convs.3.sigmoid,119,includesElement__atomic_radius_rahm_max,0.634654574393819
convs.3.sigmoid,120,includesElement__atomic_radius_rahm_max,0.612445661164001
convs.3.sigmoid,121,includesElement__atomic_radius_rahm_max,0.629970605309153
convs.3.sigmoid,122,includesElement__atomic_radius_rahm_max,0.62624522049054
convs.3.sigmoid,123,includesElement__atomic_radius_rahm_max,0.623281365978932
convs.3.sigmoid,124,includesElement__atomic_radius_rahm_max,0.607697909731969
convs.3.sigmoid,125,includesElement__atomic_radius_rahm_max,0.612424949108446
convs.3.sigmoid,126,includesElement__atomic_radius_rahm_max,0.620721771572328
convs.3.sigmoid,127,includesElement__atomic_radius_rahm_max,0.636235836504463
convs.3.sigmoid,128,includesElement__atomic_radius_rahm_max,0.621749938425595
convs.3.sigmoid,129,includesElement__atomic_radius_rahm_max,0.629717966424014
convs.3.sigmoid,130,includesElement__atomic_radius_rahm_max,0.628626254357473
convs.3.sigmoid,131,includesElement__atomic_radius_rahm_max,0.629976210424627
convs.3.sigmoid,132,includesElement__atomic_radius_rahm_max,0.620751375092164
convs.3.sigmoid,133,includesElement__atomic_radius_rahm_max,0.626614312039982
convs.3.sigmoid,134,includesElement__atomic_radius_rahm_max,0.622593683800186
convs.3.sigmoid,135,includesElement__atomic_radius_rahm_max,0.627582486841128
convs.3.sigmoid,136,includesElement__atomic_radius_rahm_max,0.628039955419354
convs.3.sigmoid,137,includesElement__atomic_radius_rahm_max,0.608285278372459
convs.3.sigmoid,138,includesElement__atomic_radius_rahm_max,0.626671648490458
convs.3.sigmoid,139,includesElement__atomic_radius_rahm_max,0.604049714475985
convs.3.sigmoid,140,includesElement__atomic_radius_rahm_max,0.598988503309748
convs.3.sigmoid,141,includesElement__atomic_radius_rahm_max,0.616673107104885
convs.3.sigmoid,142,includesElement__atomic_radius_rahm_max,0.600894439145418
convs.3.sigmoid,143,includesElement__atomic_radius_rahm_max,0.600717193145126
convs.3.sigmoid,144,includesElement__atomic_radius_rahm_max,0.624987774075871
convs.3.sigmoid,145,includesElement__atomic_radius_rahm_max,0.57333274882678
convs.3.sigmoid,146,includesElement__atomic_radius_rahm_max,0.62559706738848
