layer,neuron_idx,descriptor,pearson_rho
convs.1.fc_full,51,includesElement__group_id_max,-0.520289742954044
convs.1.fc_full,53,includesElement__group_id_max,-0.522867632311435
convs.1.fc_full,55,includesElement__group_id_max,-0.598104979668217
convs.1.fc_full,57,includesElement__group_id_max,-0.610811626430103
convs.1.fc_full,58,includesElement__group_id_max,-0.522952006379466
convs.1.fc_full,62,includesElement__group_id_max,-0.553739601190201
convs.1.fc_full,65,includesElement__group_id_max,-0.505403534600606
convs.1.fc_full,66,includesElement__group_id_max,-0.614718989165073
convs.1.fc_full,67,includesElement__en_allen_max,-0.500105281380279
convs.1.fc_full,75,includesElement__electronegativity_nagle_std,-0.516891669552814
convs.1.fc_full,78,includesElement__group_id_max,-0.611356565566765
convs.1.fc_full,79,includesElement__electronegativity_nagle_std,-0.616325264307644
convs.1.fc_full,81,includesElement__group_id_max,-0.562402294243071
convs.1.fc_full,83,includesElement__group_id_max,-0.646028043099508
convs.1.fc_full,88,includesElement__group_id_max,-0.515790934232294
convs.1.fc_full,92,includesElement__electronegativity_nagle_std,-0.508573257006906
convs.1.fc_full,94,includesElement__group_id_max,-0.565082750191954
convs.1.fc_full,96,includesElement__group_id_max,-0.539686460647051
convs.1.fc_full,98,includesElement__group_id_max,-0.586664973241034
convs.1.fc_full,102,includesElement__en_allen_max,-0.533775418558559
convs.1.fc_full,104,includesElement__group_id_max,-0.514106044103085
convs.1.fc_full,112,includesElement__group_id_max,-0.610487917367741
convs.1.fc_full,113,includesElement__group_id_max,-0.637718082352889
convs.1.fc_full,114,includesElement__group_id_max,-0.532999595064985
convs.1.fc_full,116,includesElement__en_allen_max,-0.587612626405338
convs.1.fc_full,121,includesElement__group_id_max,-0.593186384506789
convs.1.fc_full,126,includesElement__group_id_max,-0.572207175069292
convs.1.fc_full,129,includesElement__en_allen_max,-0.620412840286796
convs.1.fc_full,132,includesElement__group_id_max,-0.512382207849534
convs.1.fc_full,137,includesElement__group_id_max,-0.531145596625534
convs.1.fc_full,140,includesElement__group_id_max,-0.533084989076804
convs.1.fc_full,141,includesElement__electronegativity_nagle_std,-0.510551008700708
convs.1.fc_full,143,includesElement__electronegativity_nagle_std,-0.52279590616067
convs.1.fc_full,145,includesElement__electronegativity_nagle_std,-0.510637665232045
convs.1.fc_full,147,includesElement__electronegativity_nagle_std,-0.504138650091674
convs.1.fc_full,149,includesElement__group_id_max,-0.542205028806816
convs.1.fc_full,152,includesElement__en_allen_max,-0.531087661924668
convs.1.fc_full,155,includesElement__group_id_max,-0.535067504750768
convs.1.fc_full,156,includesElement__group_id_max,-0.556268170449457
convs.1.fc_full,157,includesElement__group_id_max,-0.569686886150786
convs.1.fc_full,158,includesElement__en_allen_max,-0.563171580035771
convs.1.fc_full,160,includesElement__en_allen_max,-0.52318005016909
convs.1.fc_full,162,includesElement__en_allen_max,-0.538611363665298
convs.1.fc_full,163,includesElement__group_id_max,-0.535186952684805
convs.1.fc_full,167,includesElement__en_allen_max,-0.507519461535665
convs.1.fc_full,169,includesElement__electronegativity_nagle_std,-0.522278990584397
convs.1.fc_full,170,includesElement__en_allen_max,-0.571616224855577
convs.1.fc_full,171,includesElement__group_id_max,-0.566641145458714
convs.1.fc_full,172,includesElement__group_id_max,-0.58417044781063
convs.1.fc_full,177,includesElement__en_allen_max,-0.559508463012269
convs.1.fc_full,178,includesElement__electronegativity_nagle_std,-0.502961641248758
convs.1.fc_full,179,includesElement__en_allen_max,-0.516150811334995
convs.1.fc_full,180,includesElement__group_id_max,-0.529302778775039
convs.1.fc_full,181,includesElement__group_id_max,-0.606376721699114
convs.1.fc_full,182,includesElement__group_id_max,-0.530141843798053
convs.1.fc_full,184,includesElement__group_id_max,-0.52678645679026
convs.1.fc_full,185,includesElement__en_allen_max,-0.611962524713919
convs.1.fc_full,187,includesElement__group_id_max,-0.548871556555597
convs.1.fc_full,189,includesElement__electronegativity_nagle_std,-0.519648249898404
convs.1.fc_full,190,includesElement__group_id_max,-0.541893719472658
convs.1.fc_full,193,includesElement__en_allen_max,-0.547794501222394
convs.1.fc_full,196,includesElement__group_id_max,-0.547939646126967
convs.1.fc_full,198,includesElement__en_allen_max,-0.553333085966097
convs.1.fc_full,199,includesElement__group_id_max,-0.522713353773752
convs.1.fc_full,202,includesElement__electronegativity_nagle_std,-0.531831151443598
convs.1.fc_full,203,includesElement__en_allen_max,-0.525707453344094
convs.1.fc_full,204,includesElement__group_id_max,-0.634441484471438
convs.1.fc_full,207,includesElement__electronegativity_nagle_std,-0.505813399490911
convs.1.fc_full,208,includesElement__en_allen_max,-0.55932894833507
convs.1.fc_full,209,includesElement__en_allen_max,-0.624313553577899
convs.1.fc_full,212,includesElement__group_id_max,-0.584158698734219
convs.1.fc_full,213,includesElement__en_allen_max,-0.538439994680157
convs.1.fc_full,214,includesElement__electronegativity_nagle_std,-0.52350150158614
convs.1.fc_full,218,includesElement__group_id_max,-0.571333917959018
convs.1.fc_full,221,includesElement__group_id_max,-0.596716277658505
convs.1.fc_full,224,includesElement__group_id_max,-0.559983134924565
convs.1.fc_full,226,includesElement__en_allen_max,-0.534250319385068
convs.1.fc_full,227,includesElement__electronegativity_nagle_std,-0.527044489640764
convs.1.fc_full,229,includesElement__group_id_max,-0.540354639253702
convs.1.fc_full,233,includesElement__en_allen_max,-0.595442361872078
convs.1.fc_full,236,includesElement__electronegativity_nagle_std,-0.513408313215129
convs.1.fc_full,238,includesElement__en_allen_max,-0.586126905493601
convs.1.fc_full,241,includesElement__group_id_max,-0.547082506282627
convs.1.fc_full,242,includesElement__group_id_max,-0.550843026616269
convs.1.fc_full,243,includesElement__group_id_max,-0.504970694274749
convs.1.fc_full,244,includesElement__group_id_max,-0.558793241797113
convs.1.fc_full,246,includesElement__electronegativity_nagle_std,-0.51957727524747
convs.1.fc_full,248,includesElement__group_id_max,-0.522871452566805
convs.1.fc_full,250,includesElement__en_allen_max,-0.529435790318433
convs.1.fc_full,251,includesElement__group_id_max,-0.534620215775034
convs.1.fc_full,255,includesElement__group_id_max,-0.581569860471268
convs.1.fc_full,256,includesElement__en_allen_max,-0.634358337584349
convs.1.fc_full,260,includesElement__electronegativity_nagle_std,-0.517644516186592
convs.1.fc_full,264,includesElement__en_allen_max,-0.594134915227392
convs.1.fc_full,267,includesElement__group_id_max,-0.563919694292489
convs.1.fc_full,271,includesElement__electronegativity_nagle_std,-0.508856540340125
convs.1.fc_full,273,includesElement__group_id_max,-0.518533126568508
convs.1.fc_full,274,includesElement__group_id_max,-0.592018518398762
convs.1.fc_full,278,includesElement__group_id_max,-0.559051595775807
convs.1.fc_full,279,includesElement__group_id_max,-0.522934609612834
convs.1.fc_full,281,includesElement__en_allen_max,-0.524572979872949
convs.1.fc_full,282,includesElement__group_id_max,-0.562264485863152
convs.1.fc_full,284,includesElement__electronegativity_nagle_std,-0.516225522331117
convs.1.fc_full,285,includesElement__group_id_max,-0.542832068459398
convs.1.fc_full,286,includesElement__group_id_max,-0.574851952462314
convs.1.fc_full,289,includesElement__group_id_max,-0.547905125017899
convs.1.fc_full,291,includesElement__group_id_max,-0.551160662503089
convs.1.fc_full,293,includesElement__group_id_max,-0.586444161934974
convs.1.fc_full,297,includesElement__group_id_max,-0.583366359065542
convs.1.fc_full,298,includesElement__electronegativity_nagle_std,-0.532061740781105
convs.1.fc_full,299,includesElement__group_id_max,-0.556012132281467
convs.1.fc_full,303,includesElement__electronegativity_nagle_std,-0.520177396594984
convs.1.fc_full,304,includesElement__en_allen_max,-0.544640312898751
convs.1.fc_full,305,includesElement__group_id_max,-0.536044568356017
convs.1.fc_full,307,includesElement__group_id_max,-0.500350814829183
convs.1.fc_full,309,includesElement__en_allen_max,-0.580066247873908
convs.1.fc_full,310,includesElement__group_id_max,-0.504408927138088
convs.1.fc_full,312,includesElement__en_allen_max,-0.62148661326308
convs.1.fc_full,313,includesElement__group_id_max,-0.503014988757151
convs.1.fc_full,314,includesElement__group_id_max,-0.55293558967356
convs.1.fc_full,315,includesElement__en_allen_max,-0.588944770737654
convs.1.fc_full,316,includesElement__group_id_max,-0.578584229726596
convs.1.fc_full,319,includesElement__electronegativity_nagle_std,-0.508861082189905
convs.1.fc_full,322,includesElement__group_id_max,-0.54874833770707
convs.1.fc_full,323,includesElement__group_id_max,-0.500173216436457
convs.1.fc_full,324,includesElement__group_id_max,-0.524359309094825
convs.1.fc_full,331,includesElement__group_id_max,-0.515072836680452
convs.1.fc_full,334,includesElement__group_id_max,-0.510454697935974
convs.1.fc_full,339,includesElement__group_id_max,-0.546343392147927
convs.1.fc_full,340,includesElement__group_id_max,-0.575455539939789
convs.1.fc_full,341,includesElement__group_id_max,-0.573771477533811
convs.1.fc_full,342,includesElement__en_allen_max,-0.509594434623639
convs.1.fc_full,346,includesElement__group_id_max,-0.582731195783674
convs.1.fc_full,348,includesElement__en_allen_max,-0.562752248588329
convs.1.fc_full,349,includesElement__group_id_max,-0.556451298123767
convs.1.fc_full,351,includesElement__group_id_max,-0.51229836949003
convs.1.fc_full,352,includesElement__group_id_max,-0.532125463449934
convs.1.fc_full,354,includesElement__electronegativity_nagle_std,-0.517031514696321
convs.1.fc_full,356,includesElement__group_id_max,-0.560517806203464
convs.1.fc_full,360,includesElement__group_id_max,-0.539492970437733
convs.1.fc_full,362,includesElement__group_id_max,-0.554032100474437
convs.1.fc_full,363,includesElement__group_id_max,-0.514142791537492
convs.1.fc_full,365,includesElement__en_allen_max,-0.594531294059557
convs.1.fc_full,366,includesElement__group_id_max,-0.528175642358865
convs.1.fc_full,368,includesElement__en_allen_max,-0.63099924461162
convs.1.fc_full,371,includesElement__electronegativity_nagle_std,-0.51770103460313
convs.1.fc_full,374,includesElement__group_id_max,-0.566044028922314
convs.1.fc_full,376,includesElement__en_allen_max,-0.582565434688396
convs.1.fc_full,377,includesElement__group_id_max,-0.566958529912341
convs.1.fc_full,379,includesElement__electronegativity_nagle_std,-0.523898240144291
convs.1.fc_full,380,includesElement__group_id_max,-0.527468090688619
convs.1.sigmoid,0,includesElement__group_id_max,-0.655137794157084
convs.1.sigmoid,1,includesElement__electronegativity_allred-rochow_mean,-0.504949564922073
convs.1.sigmoid,2,includesElement__electronegativity_allred-rochow_mean,-0.609376960788826
convs.1.sigmoid,3,includesElement__electronegativity_allred-rochow_mean,-0.545107665940777
convs.1.sigmoid,4,includesElement__electronegativity_allred-rochow_mean,-0.658464790555158
convs.1.sigmoid,5,includesElement__electronegativity_allred-rochow_mean,-0.636201845230576
convs.1.sigmoid,7,includesElement__electronegativity_allred-rochow_mean,-0.665462552580744
convs.1.sigmoid,9,includesElement__electronegativity_allred-rochow_mean,-0.655762998303256
convs.1.sigmoid,10,includesElement__electronegativity_allred-rochow_mean,-0.573126304767774
convs.1.sigmoid,11,includesElement__electronegativity_allred-rochow_mean,-0.642466546261943
convs.1.sigmoid,12,includesElement__electronegativity_allred-rochow_mean,-0.627841620633023
convs.1.sigmoid,13,includesElement__electronegativity_allred-rochow_mean,-0.596483454000776
convs.1.sigmoid,14,includesElement__electronegativity_allred-rochow_mean,-0.652877305658299
convs.1.sigmoid,15,includesElement__en_allen_max,-0.620371335294996
convs.1.sigmoid,16,includesElement__electronegativity_allred-rochow_mean,-0.614472256526838
convs.1.sigmoid,17,includesElement__electronegativity_allred-rochow_mean,-0.607187418093141
convs.1.sigmoid,18,includesElement__electronegativity_allred-rochow_mean,-0.598146896351195
convs.1.sigmoid,19,includesElement__group_id_max,-0.614385904837643
convs.1.sigmoid,20,includesElement__electronegativity_allred-rochow_mean,-0.672645488485863
convs.1.sigmoid,21,includesElement__electronegativity_allred-rochow_mean,-0.639541235708481
convs.1.sigmoid,22,includesElement__group_id_max,-0.604855494819836
convs.1.sigmoid,23,includesElement__electronegativity_allred-rochow_mean,-0.517693088079639
convs.1.sigmoid,24,includesElement__electronegativity_allred-rochow_mean,-0.623183350181906
convs.1.sigmoid,25,includesElement__electronegativity_allred-rochow_mean,-0.633546091034979
convs.1.sigmoid,26,includesElement__electronegativity_allred-rochow_mean,-0.643945413032736
convs.1.sigmoid,28,includesElement__electronegativity_allred-rochow_mean,-0.657040135342328
convs.1.sigmoid,29,includesElement__electronegativity_allred-rochow_mean,-0.646540697694848
convs.1.sigmoid,30,includesElement__electronegativity_allred-rochow_mean,-0.615177827874643
convs.1.sigmoid,31,includesElement__electronegativity_allred-rochow_mean,-0.643074583281726
convs.1.sigmoid,32,includesElement__electronegativity_allred-rochow_mean,-0.628309051965058
convs.1.sigmoid,33,includesElement__electronegativity_allred-rochow_mean,-0.654441427242958
convs.1.sigmoid,34,includesElement__electronegativity_allred-rochow_mean,-0.586903486459825
convs.1.sigmoid,35,includesElement__electronegativity_allred-rochow_mean,-0.661101868626374
convs.1.sigmoid,36,includesElement__electronegativity_allred-rochow_mean,-0.635538589955379
convs.1.sigmoid,37,includesElement__electronegativity_allred-rochow_mean,-0.662942588825198
convs.1.sigmoid,38,includesElement__electronegativity_allred-rochow_mean,-0.649473843481757
convs.1.sigmoid,39,includesElement__electronegativity_allred-rochow_mean,-0.633195059818494
convs.1.sigmoid,40,includesElement__electronegativity_allred-rochow_mean,-0.593414200824421
convs.1.sigmoid,41,includesElement__electronegativity_allred-rochow_mean,-0.589205963283221
convs.1.sigmoid,42,includesElement__electronegativity_allred-rochow_mean,-0.671701887781193
convs.1.sigmoid,43,includesElement__electronegativity_allred-rochow_mean,-0.53425979510666
convs.1.sigmoid,44,includesElement__electronegativity_allred-rochow_mean,-0.657959097252478
convs.1.sigmoid,46,includesElement__electronegativity_allred-rochow_mean,-0.621922966190869
convs.1.sigmoid,48,includesElement__group_id_max,-0.650417716545866
convs.1.sigmoid,49,includesElement__electronegativity_allred-rochow_mean,-0.631203060878498
convs.1.sigmoid,50,includesElement__electronegativity_allred-rochow_mean,-0.627842974187915
convs.1.sigmoid,51,includesElement__electronegativity_allred-rochow_mean,-0.627048907061977
convs.1.sigmoid,52,includesElement__electronegativity_allred-rochow_mean,-0.64829009912296
convs.1.sigmoid,55,includesElement__electronegativity_allred-rochow_mean,-0.615068754815275
convs.1.sigmoid,56,includesElement__electronegativity_allred-rochow_mean,-0.637146440105267
convs.1.sigmoid,57,includesElement__electronegativity_allred-rochow_mean,-0.60675843935837
convs.1.sigmoid,58,includesElement__electronegativity_allred-rochow_mean,-0.679071539965594
convs.1.sigmoid,59,includesElement__electronegativity_allred-rochow_mean,-0.592553249483934
convs.1.sigmoid,60,includesElement__electronegativity_allred-rochow_mean,-0.639405838537208
convs.1.sigmoid,61,includesElement__group_id_max,-0.684007221034082
convs.1.sigmoid,62,includesElement__electronegativity_allred-rochow_mean,-0.650219537710954
convs.1.sigmoid,63,includesElement__electronegativity_allred-rochow_mean,-0.620005916026784
convs.1.sigmoid,64,includesElement__electronegativity_allred-rochow_mean,-0.575014030423525
convs.1.sigmoid,65,includesElement__electronegativity_allred-rochow_mean,-0.559393973015784
convs.1.sigmoid,66,includesElement__electronegativity_allred-rochow_mean,-0.620392122043696
convs.1.sigmoid,67,includesElement__electronegativity_allred-rochow_mean,-0.638872347971433
convs.1.sigmoid,68,includesElement__electronegativity_allred-rochow_mean,-0.671593746244891
convs.1.sigmoid,69,includesElement__electronegativity_allred-rochow_mean,-0.635718345525053
convs.1.sigmoid,70,includesElement__electronegativity_allred-rochow_mean,-0.553349334766448
convs.1.sigmoid,71,includesElement__electronegativity_allred-rochow_mean,-0.654514049631107
convs.1.sigmoid,72,includesElement__electronegativity_allred-rochow_mean,-0.608135926893534
convs.1.sigmoid,73,includesElement__electronegativity_allred-rochow_mean,-0.654419398562515
convs.1.sigmoid,74,includesElement__electronegativity_allred-rochow_mean,-0.677816406816667
convs.1.sigmoid,75,includesElement__electronegativity_allred-rochow_mean,-0.648254670111331
convs.1.sigmoid,76,includesElement__electronegativity_allred-rochow_mean,-0.610097544001231
convs.1.sigmoid,77,includesElement__electronegativity_allred-rochow_mean,-0.565959995161408
convs.1.sigmoid,78,includesElement__group_id_max,-0.666571495354996
convs.1.sigmoid,79,includesElement__electronegativity_allred-rochow_mean,-0.636975920825135
convs.1.sigmoid,80,includesElement__electronegativity_allred-rochow_mean,-0.690217671665215
convs.1.sigmoid,81,includesElement__electronegativity_allred-rochow_mean,-0.643953450779129
convs.1.sigmoid,82,includesElement__group_id_max,-0.663967853751048
convs.1.sigmoid,83,includesElement__electronegativity_allred-rochow_mean,-0.627207913157851
convs.1.sigmoid,85,includesElement__electronegativity_allred-rochow_mean,-0.601099499542003
convs.1.sigmoid,86,includesElement__electronegativity_allred-rochow_mean,-0.525835068601083
convs.1.sigmoid,87,includesElement__electronegativity_allred-rochow_mean,-0.632706042402594
convs.1.sigmoid,88,includesElement__electronegativity_allred-rochow_mean,-0.510694598943302
convs.1.sigmoid,89,includesElement__group_id_max,-0.665772873488173
convs.1.sigmoid,90,includesElement__electronegativity_allred-rochow_mean,-0.671388981478143
convs.1.sigmoid,91,includesElement__electronegativity_allred-rochow_mean,-0.635618292781912
convs.1.sigmoid,92,includesElement__electronegativity_allred-rochow_mean,-0.637819570825047
convs.1.sigmoid,93,includesElement__electronegativity_allred-rochow_mean,-0.637555266996975
convs.1.sigmoid,94,includesElement__electronegativity_allred-rochow_mean,-0.587616504391869
convs.1.sigmoid,95,includesElement__electronegativity_allred-rochow_mean,-0.505239098718482
convs.1.sigmoid,96,includesElement__electronegativity_allred-rochow_mean,-0.648430531060205
convs.1.sigmoid,98,includesElement__electronegativity_allred-rochow_mean,-0.583567356828872
convs.1.sigmoid,99,includesElement__electronegativity_allred-rochow_mean,-0.656947960054399
convs.1.sigmoid,100,includesElement__electronegativity_allred-rochow_mean,-0.643156011192672
convs.1.sigmoid,101,includesElement__electronegativity_allred-rochow_mean,-0.627371708835799
convs.1.sigmoid,102,includesElement__electronegativity_allred-rochow_mean,-0.607559116626203
convs.1.sigmoid,103,includesElement__electronegativity_allred-rochow_mean,-0.636859984192444
convs.1.sigmoid,104,includesElement__group_id_max,-0.568594752393929
convs.1.sigmoid,105,includesElement__electronegativity_allred-rochow_mean,-0.588827875825544
convs.1.sigmoid,106,includesElement__electronegativity_allred-rochow_mean,-0.578255666412165
convs.1.sigmoid,107,includesElement__electronegativity_allred-rochow_mean,-0.673985715854841
convs.1.sigmoid,108,includesElement__electronegativity_allred-rochow_mean,-0.607089297630443
convs.1.sigmoid,110,includesElement__electronegativity_allred-rochow_mean,-0.582173789116347
convs.1.sigmoid,111,includesElement__electronegativity_allred-rochow_mean,-0.637911834890455
convs.1.sigmoid,112,includesElement__electronegativity_allred-rochow_mean,-0.61133254890554
convs.1.sigmoid,113,includesElement__electronegativity_allred-rochow_mean,-0.610583838753145
convs.1.sigmoid,114,includesElement__electronegativity_allred-rochow_mean,-0.560776627024235
convs.1.sigmoid,115,includesElement__electronegativity_allred-rochow_mean,-0.650610375617682
convs.1.sigmoid,116,includesElement__electronegativity_allred-rochow_mean,-0.598833941642926
convs.1.sigmoid,117,includesElement__electronegativity_allred-rochow_mean,-0.61172899939058
convs.1.sigmoid,118,includesElement__electronegativity_allred-rochow_mean,-0.644301443098615
convs.1.sigmoid,119,includesElement__electronegativity_allred-rochow_mean,-0.653155046107005
convs.1.sigmoid,120,includesElement__electronegativity_allred-rochow_mean,-0.614749990373544
convs.1.sigmoid,121,includesElement__electronegativity_allred-rochow_mean,-0.625808283805572
convs.1.sigmoid,122,includesElement__electronegativity_allred-rochow_mean,-0.670430979998889
convs.1.sigmoid,124,includesElement__electronegativity_allred-rochow_mean,-0.653046965369429
convs.1.sigmoid,126,includesElement__electronegativity_allred-rochow_mean,-0.649550380724053
convs.1.sigmoid,127,includesElement__electronegativity_allred-rochow_mean,-0.627208708199028
convs.1.sigmoid,128,includesElement__electronegativity_allred-rochow_mean,-0.584742197328342
convs.1.sigmoid,129,includesElement__electronegativity_allred-rochow_mean,-0.664179178248231
convs.1.sigmoid,130,includesElement__electronegativity_allred-rochow_mean,-0.611410429596612
convs.1.sigmoid,131,includesElement__electronegativity_allred-rochow_mean,-0.626916310071395
convs.1.sigmoid,132,includesElement__electronegativity_allred-rochow_mean,-0.550715605794084
convs.1.sigmoid,133,includesElement__group_id_max,-0.68228311691509
convs.1.sigmoid,134,includesElement__electronegativity_allred-rochow_mean,-0.605675755548125
convs.1.sigmoid,135,includesElement__electronegativity_allred-rochow_mean,-0.582250522607936
convs.1.sigmoid,136,includesElement__electronegativity_allred-rochow_mean,-0.616398161216544
convs.1.sigmoid,137,includesElement__electronegativity_allred-rochow_mean,-0.627969980629515
convs.1.sigmoid,138,includesElement__electronegativity_allred-rochow_mean,-0.513274188511709
convs.1.sigmoid,139,includesElement__electronegativity_allred-rochow_mean,-0.612547656886652
convs.1.sigmoid,140,includesElement__electronegativity_allred-rochow_mean,-0.62375042417103
convs.1.sigmoid,141,includesElement__electronegativity_allred-rochow_mean,-0.556809895009447
convs.1.sigmoid,142,includesElement__electronegativity_allred-rochow_mean,-0.614166617369282
convs.1.sigmoid,143,includesElement__electronegativity_allred-rochow_mean,-0.610189151432501
convs.1.sigmoid,144,includesElement__electronegativity_allred-rochow_mean,-0.664123957770998
convs.1.sigmoid,145,includesElement__electronegativity_allred-rochow_mean,-0.687763744199902
convs.1.sigmoid,146,includesElement__electronegativity_allred-rochow_mean,-0.56013395316755
convs.1.sigmoid,147,includesElement__electronegativity_allred-rochow_mean,-0.599495566983179
convs.1.sigmoid,148,includesElement__electronegativity_allred-rochow_mean,-0.60591573223612
convs.1.sigmoid,149,includesElement__electronegativity_allred-rochow_mean,-0.625141077970315
convs.1.sigmoid,150,includesElement__group_id_max,-0.602662321470261
convs.1.sigmoid,151,includesElement__electronegativity_allred-rochow_mean,-0.652330101573008
convs.1.sigmoid,152,includesElement__electronegativity_allred-rochow_mean,-0.654888008443885
convs.1.sigmoid,153,includesElement__electronegativity_allred-rochow_mean,-0.602132722099034
convs.1.sigmoid,154,includesElement__group_id_max,-0.675271822022832
convs.1.sigmoid,155,includesElement__electronegativity_allred-rochow_mean,-0.669769999766558
convs.1.sigmoid,156,includesElement__electronegativity_allred-rochow_mean,-0.651547252186996
convs.1.sigmoid,157,includesElement__electronegativity_allred-rochow_mean,-0.670257421587205
convs.1.sigmoid,159,includesElement__electronegativity_allred-rochow_mean,-0.632767244998775
convs.1.sigmoid,160,includesElement__electronegativity_allred-rochow_mean,-0.663533060540929
convs.1.sigmoid,161,includesElement__electronegativity_allred-rochow_mean,-0.612999315214031
convs.1.sigmoid,162,includesElement__electronegativity_allred-rochow_mean,-0.649554458151007
convs.1.sigmoid,163,includesElement__group_id_max,-0.601375908231815
convs.1.sigmoid,164,includesElement__electronegativity_allred-rochow_mean,-0.583748864036528
convs.1.sigmoid,165,includesElement__electronegativity_allred-rochow_mean,-0.533666938916259
convs.1.sigmoid,166,includesElement__electronegativity_allred-rochow_mean,-0.618075947128421
convs.1.sigmoid,167,includesElement__electronegativity_allred-rochow_mean,-0.643175692421354
convs.1.sigmoid,168,includesElement__electronegativity_allred-rochow_mean,-0.52486696620068
convs.1.sigmoid,169,includesElement__electronegativity_allred-rochow_mean,-0.688214795011999
convs.1.sigmoid,170,includesElement__electronegativity_allred-rochow_mean,-0.609803742540883
convs.1.sigmoid,171,includesElement__electronegativity_allred-rochow_mean,-0.592629784077199
convs.1.sigmoid,172,includesElement__electronegativity_allred-rochow_mean,-0.648196635753902
convs.1.sigmoid,173,includesElement__group_id_max,-0.553033782214169
convs.1.sigmoid,174,includesElement__electronegativity_allred-rochow_mean,-0.650894236206875
convs.1.sigmoid,175,includesElement__en_allen_max,-0.666787931648543
convs.1.sigmoid,176,includesElement__electronegativity_allred-rochow_mean,-0.527454715480414
convs.1.sigmoid,177,includesElement__group_id_max,-0.591996078159638
convs.1.sigmoid,178,includesElement__electronegativity_allred-rochow_mean,-0.652158558071232
convs.1.sigmoid,179,includesElement__electronegativity_allred-rochow_mean,-0.594885834520139
convs.1.sigmoid,180,includesElement__electronegativity_allred-rochow_mean,-0.66319158980043
convs.1.sigmoid,181,includesElement__electronegativity_allred-rochow_mean,-0.642923080774056
convs.1.sigmoid,182,includesElement__electronegativity_allred-rochow_mean,-0.584184615731872
convs.1.sigmoid,183,includesElement__electronegativity_allred-rochow_mean,-0.576024589507568
convs.1.sigmoid,184,includesElement__electronegativity_allred-rochow_mean,-0.609374432439855
convs.1.sigmoid,185,includesElement__en_allen_max,-0.649486020233423
convs.1.sigmoid,186,includesElement__electronegativity_allred-rochow_mean,-0.659325809493802
convs.1.sigmoid,187,includesElement__electronegativity_allred-rochow_mean,-0.577463611920541
convs.1.sigmoid,188,includesElement__electronegativity_allred-rochow_mean,-0.641318886602393
convs.1.sigmoid,189,includesElement__electronegativity_allred-rochow_mean,-0.640823045116893
convs.1.sigmoid,190,includesElement__electronegativity_allred-rochow_mean,-0.6352352835129
convs.1.sigmoid,191,includesElement__group_id_max,-0.6178897493492
convs.1.softplus1,183,includesElement__electronegativity_gordy_max,-0.624669847006598
convs.1.softplus2,20,includesElement__electronegativity_allred-rochow_mean,-0.529684009357344
convs.1.softplus2,21,includesElement__en_allen_max,-0.607601269841923
convs.1.softplus2,25,includesElement__electronegativity_gordy_max,-0.500848132674516
convs.1,24,includesElement__electronegativity_gordy_max,-0.543287801286715
convs.1,56,includesElement__electronegativity_allred-rochow_mean,-0.576256833013994
convs.1,67,includesElement__electronegativity_gordy_max,-0.503759931928275
convs.2.bn1,375,includesElement__electronegativity_gordy_max,-0.583361488446174
convs.2.bn2,105,includesElement__electronegativity_gordy_max,-0.529646786784051
convs.2.fc_full,11,includesElement__electronegativity_allred-rochow_mean,-0.510752025272615
convs.2.fc_full,69,includesElement__electronegativity_allred-rochow_mean,-0.509300806040037
convs.2.fc_full,179,includesElement__electronegativity_allred-rochow_mean,-0.591144487215957
convs.2.fc_full,300,includesElement__electronegativity_gordy_max,-0.625680116570177
convs.2.softplus1,3,includesElement__en_allen_max,-0.642198675105231
convs.2.softplus1,13,includesElement__en_allen_max,-0.624833515064999
convs.2.softplus1,15,includesElement__group_id_max,-0.59226138695384
convs.2.softplus1,20,includesElement__electronegativity_allred-rochow_mean,-0.566647411120079
convs.2.softplus1,22,includesElement__electronegativity_gordy_max,-0.712326176693529
convs.2.softplus1,24,includesElement__en_allen_max,-0.602394803248138
convs.2.softplus1,33,includesElement__en_allen_max,-0.557615492277727
convs.2.softplus1,36,includesElement__en_allen_max,-0.523281276066026
convs.2.softplus1,38,includesElement__en_allen_max,-0.535740147351662
convs.2.softplus1,39,includesElement__en_allen_max,-0.544486750086057
convs.2.softplus1,40,includesElement__electronegativity_allred-rochow_mean,-0.513231254882828
convs.2.softplus1,41,includesElement__electronegativity_allred-rochow_mean,-0.542283366788372
convs.2.softplus1,47,includesElement__electronegativity_allred-rochow_mean,-0.59380213087186
convs.2.softplus1,48,includesElement__electronegativity_allred-rochow_mean,-0.51400183038004
convs.2.softplus1,49,includesElement__group_id_max,-0.527661862858268
convs.2.softplus1,50,includesElement__en_allen_max,-0.589081652149606
convs.2.softplus1,51,includesElement__en_allen_max,-0.588920705379678
convs.2.softplus1,54,includesElement__en_allen_max,-0.594820572623745
convs.2.softplus1,65,includesElement__en_allen_max,-0.57977824786706
convs.2.softplus1,68,includesElement__electronegativity_allred-rochow_mean,-0.525052679991077
convs.2.softplus1,72,includesElement__en_allen_max,-0.619171664374044
convs.2.softplus1,81,includesElement__en_allen_max,-0.656243601251567
convs.2.softplus1,86,includesElement__en_allen_max,-0.567124913328095
convs.2.softplus1,91,includesElement__electronegativity_allred-rochow_mean,-0.56988892427809
convs.2.softplus1,108,includesElement__electronegativity_allred-rochow_mean,-0.58736252146089
convs.2.softplus1,112,includesElement__electronegativity_allred-rochow_mean,-0.571188497595794
